Sample_ID	CRT_diag_norm	IRT_diag_norm	RBT_diag_norm	WCT_diag_norm	YCT_diag_norm	CRT_admix	IRT_admix	RBT_admix	WCT_admix	YCT_admix	CRT_ELAI	IRT_ELAI	RBT_ELAI	WCT_ELAI	YCT_ELAI	Mitochondria	RBT_Chr05_norm	WCT_Chr05_norm	YCT_Chr05_norm	RBT_Chr05_1	WCT_Chr05_1	YCT_Chr05_1	RBT_Chr05_2	WCT_Chr05_2	YCT_Chr05_2	Inv1_RBT_RR	Inv2_RBT_RR	RBT_Chr17	WCT_Chr17	YCT_Chr17	RBT_Chr20_norm	WCT_Chr20_norm	YCT_Chr20_norm	RBT_Chr22_norm	WCT_Chr22_norm	YCT_Chr22_norm	RBT_Chr29_norm	WCT_Chr29_norm	YCT_Chr29_norm
Sand_15_052	0.0000	0.0000	0.0000	0.9997	0.0003	0.000011	0.00001	0.000021	0.999969	0.00001	0	0.002364017	0.002364017	0.997635983	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_054	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.999968	0.000012	0	6.31E-05	6.31E-05	0.999936923	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_056	0.3305	0.6677	0.9983	0.0011	0.0007	0.356982	0.642998	0.99998	0.00001	0.00001	0.257040076	0.741893859	0.998933935	0.001066065	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.50	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Sand_15_057	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_058	0.2320	0.7664	0.9983	0.0017	0.0000	0.28967	0.71031	0.99998	0.00001	0.00001	0.218152333	0.780553677	0.99870601	0.00129399	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Sand_15_059	0.2851	0.7120	0.9971	0.0022	0.0007	0.323114	0.676866	0.99998	0.00001	0.00001	0.264061894	0.734419561	0.998481455	0.001518545	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Sand_15_060	0.0000	0.0000	0.0000	0.9998	0.0002	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_062	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.000173599	0.000230075	0.000403674	0.999596326	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_063	0.0659	0.1096	0.1756	0.8243	0.0001	0.069581	0.10239	0.171971	0.828019	0.00001	0.077931018	0.167088104	0.245019122	0.754980878	0	WCT	0.51	0.49	0.00	0.51	0.49	0.00	0.51	0.49	0.00	0.82	0.78	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_065	0.2903	0.7086	0.9989	0.0009	0.0002	0.290345	0.709635	0.99998	0.00001	0.00001	0.222542185	0.777348914	0.999891099	0.000108901	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Sand_15_066	0.3427	0.6529	0.9956	0.0035	0.0009	0.363201	0.63461	0.997811	0.001621	0.000569	0.28527555	0.710343297	0.995618847	0.003971857	0.000409296	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Sand_15_791	0.3077	0.6797	0.9874	0.0121	0.0005	0.42021	0.568429	0.988639	0.011351	0.00001	0.343634199	0.642292021	0.985926221	0.014073779	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
Sand_15_795	0.0000	0.0000	0.0000	0.9998	0.0002	0.000011	0.00001	0.000021	0.999969	0.00001	0.002930689	0.002371746	0.005302435	0.994697565	0.00E+00	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_797	0.1791	0.8178	0.9969	0.0025	0.0006	0.256773	0.740565	0.997338	0.002652	0.00001	0.203235464	0.793228287	0.996463751	0.003536249	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.48	0.00
Sand_15_798	0.0000	0.0000	0.0000	1.0000	0.0000	0.000012	0.00001	0.000022	0.999968	0.00001	0.000307573	0.0001036	0.000411173	0.999588827	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_01	0.0000	0.0025	0.0025	0.9974	0.0001	0.000012	0.002148	0.00216	0.997831	0.00001	0	0.00441291	0.00441291	0.99558709	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_02	0.0165	0.0024	0.0189	0.9810	0.0001	0.008561	0.011153	0.019714	0.980277	0.00001	0.010759771	0.017355128	0.028114899	0.971885101	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_05	0.0292	0.2263	0.2554	0.7446	0.0000	0.017185	0.2317	0.248885	0.751105	0.00001	0.008712893	0.248377615	0.257090508	0.742909492	0	WCT	0.50	0.50	0.00	0.49	0.51	0.00	0.50	0.50	0.00	0.73	0.71	0.52	0.48	0.00	0.50	0.50	0.00	0.00	1.00	0.00	0.50	0.50	0.00
LSM_14_06	0.0075	0.1896	0.1971	0.8028	0.0001	0.006936	0.184251	0.191187	0.808803	0.00001	0.003635162	0.201232402	0.204867564	0.795132436	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.52	0.48	0.00	0.00	1.00	0.00	0.52	0.48	0.00	0.50	0.50	0.00
LSM_14_08	0.0114	0.0000	0.0114	0.9881	0.0005	0.008169	0.000779	0.008948	0.991042	0.00001	0.006107369	0.004167198	0.010274567	0.989725433	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_10	0.0417	0.0244	0.0660	0.9339	0.0001	0.028319	0.032495	0.060814	0.939175	0.00001	0.027238707	0.041975736	0.069214442	0.930785558	0	RBT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_11	0.2720	0.2963	0.5683	0.4308	0.0009	0.304748	0.261448	0.566196	0.433794	0.00001	0.240142257	0.322083482	0.562225739	0.437774261	0	NA	0.51	0.49	0.00	0.51	0.49	0.00	0.50	0.50	0.00	0.74	0.72	0.54	0.46	0.00	0.48	0.52	0.00	0.51	0.49	0.00	0.45	0.55	0.00
LSM_14_19	0.0516	0.0343	0.0859	0.9136	0.0005	0.073279	0.011731	0.08501	0.91498	0.00001	0.073720985	0.023812515	0.0975335	0.9024665	0	WCT	0.50	0.50	0.00	0.50	0.50	0.01	0.50	0.50	0.00	0.76	0.72	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_21	0.0000	0.0000	0.0000	1.0000	0.0000	0.003711	0.000933	0.004644	0.995346	0.00001	0.005788267	0.003253084	0.009041351	0.990958649	0	WCT	0.02	0.98	0.00	0.00	1.00	0.00	0.05	0.95	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_25	0.0000	0.0000	0.0000	1.0000	0.0000	0.003326	0.00001	0.003336	0.996653	0.000011	0.010162213	0	0.010162213	0.989837787	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_26	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_27	0.0000	0.0000	0.0000	0.9999	0.0001	0.000899	0.013107	0.014006	0.985984	0.00001	0.004229389	0.019076304	0.023305693	0.976694307	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_28	0.0000	0.0000	0.0000	0.9999	0.0001	0.001377	0.001087	0.002464	0.997526	0.00001	0.003908243	0.002110904	0.006019147	0.993980853	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_31	0.0000	0.0000	0.0000	0.9998	0.0002	0.00001	0.00001	0.00002	0.999969	0.000011	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_37	0.0000	0.0000	0.0000	0.9999	0.0001	0.006808	0.00143	0.008238	0.991752	0.00001	0.007464188	0.005941938	0.013406127	0.986593873	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_39	0.3826	0.2504	0.6329	0.3663	0.0008	0.467994	0.169044	0.637038	0.362952	0.00001	0.410240027	0.224041109	0.634281135	0.365718865	0	RBT	0.51	0.49	0.00	0.50	0.50	0.00	0.51	0.49	0.01	0.75	0.72	1.00	0.00	0.00	0.50	0.50	0.00	0.53	0.47	0.00	0.50	0.50	0.00
LSM_14_41	0.0016	0.0000	0.0016	0.9983	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0.003424921	0.000996278	0.0044212	0.9955788	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_43	0.0000	0.0000	0.0000	0.9996	0.0004	0.000011	0.004033	0.004044	0.995946	0.00001	0	0.007980095	0.007980095	0.992019905	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_44	0.0000	0.0000	0.0000	0.9997	0.0003	0.007629	0.00001	0.007639	0.992349	0.000012	0.008885088	0.000110802	0.008995891	0.991004109	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_48	0.0175	0.2604	0.2780	0.7218	0.0002	0.048929	0.218714	0.267643	0.732347	0.00001	0.042067232	0.248261418	0.29032865	0.70967135	0	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.75	0.73	0.52	0.48	0.00	0.50	0.50	0.00	0.52	0.48	0.00	1.00	0.00	0.00
LSM_14_51	0.0000	0.0229	0.0229	0.9771	0.0000	0.003517	0.014565	0.018082	0.981908	0.00001	0.001711184	0.022236211	0.023947395	0.976052605	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.44	0.56	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_53	0.0000	0.0000	0.0000	0.9999	0.0001	0.006727	0.00001	0.006737	0.993253	0.00001	0.008422951	0.002388605	0.010811555	0.989188445	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_54	0.0000	0.0000	0.0000	1.0000	0.0000	0.00159	0.00001	0.0016	0.99839	0.00001	0.002599635	0.002697097	0.005296733	0.994703267	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LSM_14_55	0.0115	0.0000	0.0115	0.9883	0.0001	0.007133	0.000882	0.008015	0.991975	0.00001	0.013440973	0.001334465	0.014775439	0.985224561	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_154	0.0000	0.0356	0.0356	0.9642	0.0001	0.000011	0.033909	0.03392	0.96607	0.00001	0.001364806	0.036826055	0.038190861	0.961809139	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.50	0.50	0.00	0.00	1.00	0.00
SML_20_155	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999968	0.000011	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_156	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.000632187	0	0.000632187	0.999367813	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_157	0.0206	0.4887	0.5093	0.4906	0.0001	0.020733	0.481981	0.502714	0.497276	0.00001	0.01226029	0.490010086	0.502270376	0.497729624	0	RBT	0.51	0.49	0.00	0.52	0.48	0.00	0.50	0.50	0.00	0.74	0.74	0.52	0.48	0.00	0.50	0.50	0.00	0.51	0.49	0.00	0.51	0.49	0.00
SML_20_158	0.0870	0.0107	0.0978	0.9020	0.0002	0.07765	0.01942	0.09707	0.90292	0.00001	0.068861176	0.034128057	0.102989234	8.97E-01	0.00E+00	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.07	0.93	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_159	0.0612	0.2008	0.2619	0.7379	0.0001	0.132884	0.129339	0.262223	0.737767	0.00001	0.118926274	0.161855028	0.280781302	0.719218698	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.52	0.48	0.00	0.50	0.50	0.00
SML_20_160	0.0000	0.0553	0.0553	0.9445	0.0002	0.000011	0.048861	0.048872	0.951118	0.00001	0.000139442	0.057551716	0.057691158	0.942308842	0	RBT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.50	0.50	0.00
SML_20_170	0.0551	0.7175	0.7725	0.2272	0.0003	0.049743	0.722493	0.772236	0.227754	0.00001	0.02106025	0.7086858	0.729746049	0.270253951	0	NA	0.51	0.49	0.00	0.50	0.50	0.00	0.51	0.49	0.00	0.78	0.74	0.50	0.50	0.00	0.50	0.50	0.00	1.00	0.00	0.00	0.50	0.50	0.00
SML_20_181	0.0000	0.0000	0.0000	0.9999	0.0001	0.004051	0.001315	0.005366	0.994625	0.00001	0.006632321	0.004288816	0.010921137	0.989078863	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_182	0.0034	0.0015	0.0049	0.9949	0.0002	0.002578	0.00001	0.002588	0.997402	0.00001	0.006660489	0.002167307	0.008827795	0.991172205	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_183	0.0671	0.1643	0.2314	0.7686	0.0001	0.028782	0.199398	0.22818	0.77181	0.00001	0.019617636	0.230266585	0.24988422	0.75011578	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.52	0.48	0.00
SML_20_186	0.0000	0.2981	0.2981	0.7018	0.0001	0.01116	0.28312	0.29428	0.70571	0.00001	0.005246723	0.303242327	0.308489049	0.691510951	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.50	0.50	0.00
SML_20_189	0.0000	0.0000	0.0000	0.9999	0.0001	0.002922	0.002754	0.005676	0.994315	0.00001	0.004524764	0.002878126	0.00740289	0.99259711	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_190	0.0000	0.0000	0.0000	0.9998	0.0002	0.00001	0.00001	0.00002	0.999968	0.000012	0	0.000171931	0.000171931	0.999828069	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_191	0.0121	0.3357	0.3478	0.6519	0.0003	0.061411	0.284411	0.345822	0.654168	0.00001	0.039303748	0.322965645	0.362269393	0.637730607	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.52	0.48	0.00	0.50	0.50	0.00	0.52	0.48	0.00	0.50	0.50	0.00
SML_20_192	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999968	0.000011	0.000581635	7.57E-05	0.000657342	0.999342658	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_193	0.0000	0.0106	0.0106	0.9894	0.0001	0.004239	0.004906	0.009145	0.990845	0.00001	0.004277894	0.007588993	0.011866887	0.988133113	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.50	0.50	0.00
SML_20_194	0.0000	0.0000	0.0000	1.0000	0.0000	0.008059	0.017602	0.025661	0.974329	0.00001	0.006041483	0.026525805	0.032567288	0.967432712	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_195	0.0107	0.0000	0.0107	0.9890	0.0003	0.008047	0.00001	0.008057	0.991931	0.000012	0.011567865	0	0.011567865	0.988432135	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_196	0.0126	0.1006	0.1132	0.8866	0.0002	0.007724	0.103547	0.111271	0.888719	0.00001	0.005321377	0.123859768	0.129181146	0.870818854	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.51	0.49	0.00
SML_20_198	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.999968	0.000012	0.000617327	0	0.000617327	0.999382673	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_199	0.0000	0.0000	0.0000	0.9999	0.0001	0.005516	0.001226	0.006742	0.993248	0.00001	0.007445931	0.004372094	0.011818026	0.988181974	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_200	0.0186	0.1394	0.1580	0.8418	0.0002	0.035223	0.122051	0.157274	0.842716	0.00001	0.030031339	0.139733288	0.169764627	0.830235373	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_297	0.0000	0.0000	0.0000	0.9999	0.0001	0.000012	0.00001	0.000022	0.999967	0.000011	3.84E-06	0.00099268	0.000996518	0.999003482	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_309	0.0799	0.0402	0.1201	0.8794	0.0005	0.085444	0.034963	0.120407	0.879583	0.00001	0.08578204	0.051629569	0.137411609	0.862588391	0	WCT	0.49	0.51	0.00	0.50	0.50	0.00	0.49	0.51	0.00	0.74	0.71	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_366	0.3233	0.2396	0.5628	0.4368	0.0003	0.348352	0.21391	0.562262	0.437728	0.00001	0.297912172	0.26094006	0.558852232	0.441147768	0	WCT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.98	0.50	0.50	0.00	0.49	0.51	0.00	0.50	0.50	0.00	0.50	0.50	0.00
SML_20_375	0.0000	0.0000	0.0000	0.9999	0.0001	0.011461	0.00001	0.011471	0.988517	0.000012	0.013481891	0.001584752	0.015066642	0.984933358	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_394	0.0108	0.0000	0.0108	0.9890	0.0001	0.009654	0.00001	0.009664	0.990325	0.000011	0.016801597	7.03E-05	0.016871914	0.983128086	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_395	0.0000	0.0136	0.0136	0.9863	0.0001	0.000011	0.011885	0.011896	0.988094	0.00001	0.000138405	0.016088907	0.016227312	0.983772688	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SML_20_396	0.0213	0.3716	0.3930	0.6070	0.0001	0.00834	0.381788	0.390128	0.609861	0.00001	0.001463532	0.401570964	0.403034497	0.596965503	0	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.51	0.49	0.00	0.74	0.71	0.52	0.48	0.00	0.50	0.50	0.00	0.52	0.48	0.00	1.00	0.00	0.00
W_14_008	0.0399	0.4639	0.5038	0.4960	0.0002	0.077675	0.422042	0.499717	0.500274	0.00001	0.020376507	0.47942919	0.499805697	0.500194303	0	RBT	0.50	0.50	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.75	0.71	0.50	0.50	0.00	0.49	0.51	0.00	0.50	0.50	0.00	0.51	0.49	0.00
W_14_015	0.0103	0.4925	0.5028	0.4969	0.0003	0.081076	0.420164	0.50124	0.49875	0.00001	0.032364215	0.467395081	0.499759296	0.500240704	0	RBT	0.51	0.49	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.74	0.72	0.50	0.50	0.00	0.49	0.51	0.00	0.51	0.49	0.00	0.50	0.50	0.00
W_14_038	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
W_14_111	0.0215	0.6003	0.6218	0.3781	0.0001	0.089259	0.528167	0.617426	0.382564	0.00001	0.033290446	0.567773614	0.601064061	0.398935939	0	RBT	0.50	0.50	0.00	0.51	0.49	0.00	0.50	0.50	0.00	0.75	0.74	0.50	0.50	0.00	0.50	0.50	0.00	1.00	0.00	0.00	0.52	0.48	0.00
W_14_113	0.0938	0.9053	0.9992	0.0006	0.0002	0.181103	0.818876	0.999979	0.00001	0.000011	0.09336892	0.90663108	1	0	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
W_14_302	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0.000200301	0.001054506	0.001254807	0.998745193	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
BULL1_07_03	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
BULL1_07_04	0.0696	0.0363	0.1060	0.8938	0.0003	0.028181	0.074376	0.102557	0.897433	0.00001	0.021682726	0.09223752	0.113920246	0.886079754	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.49	0.51	0.00	0.00	1.00	0.00
